,stop_id_x,stop_name_x,stop_desc_x,stop_lat_x,stop_lon_x,zone_id_x,stop_url_x,location_type_x,parent_station_x,place_id_x,place_name_x,trip_id,arrival_time_x,departure_time_x,stop_sequence_x,stop_headsign_x,pickup_type_x,drop_off_type_x,shape_dist_traveled_x,stop_id_y,stop_name_y,stop_desc_y,stop_lat_y,stop_lon_y,zone_id_y,stop_url_y,location_type_y,parent_station_y,place_id_y,place_name_y,arrival_time_y,departure_time_y,stop_sequence_y,stop_headsign_y,pickup_type_y,drop_off_type_y,shape_dist_traveled_y,duration
175,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4080F2463167:2023-07-27T00:30:26Z,10:27:00,10:30:00,3,,0,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,12:30:00,12:30:00,7,,1,0,,120.0
176,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4080F2463167:2023-07-27T00:30:26Z,09:10:00,09:13:00,2,,0,0,,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,11:21:00,11:24:00,4,,0,0,,128.0
177,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4080F2463167:2023-07-27T00:30:26Z,09:10:00,09:13:00,2,,0,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,11:44:00,11:47:00,5,,0,0,,151.0
178,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4080F2463167:2023-07-27T00:30:26Z,09:10:00,09:13:00,2,,0,0,,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,10:27:00,10:30:00,3,,0,0,,74.0
180,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4080F2463167:2023-07-27T00:30:26Z,09:10:00,09:13:00,2,,0,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,12:30:00,12:30:00,7,,1,0,,197.0
187,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4082F2048513:2023-08-08T00:41:22Z,16:03:00,16:06:00,4,,1,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,22.0
190,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4082F2048513:2023-08-08T00:41:22Z,16:03:00,16:06:00,4,,1,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:05:00,17:05:00,6,,1,0,,59.0
195,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,OCESN4082F2048513:2023-08-08T00:41:22Z,16:28:00,16:31:00,5,,1,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:05:00,17:05:00,6,,1,0,,34.0
196,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2048513:2023-08-08T00:41:22Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,16:03:00,16:06:00,4,,1,0,,39.0
197,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2048513:2023-08-08T00:41:22Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,64.0
200,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2048513:2023-08-08T00:41:22Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:05:00,17:05:00,6,,1,0,,101.0
201,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2048513:2023-08-08T00:41:22Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,16:03:00,16:06:00,4,,1,0,,101.0
202,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2048513:2023-08-08T00:41:22Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,126.0
203,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2048513:2023-08-08T00:41:22Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,15:21:00,15:24:00,3,,0,0,,59.0
205,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2048513:2023-08-08T00:41:22Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:05:00,17:05:00,6,,1,0,,163.0
212,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4082F2478198:2023-08-02T00:49:29Z,16:00:00,16:03:00,4,,1,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,25.0
215,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4082F2478198:2023-08-02T00:49:29Z,16:00:00,16:03:00,4,,1,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:06:00,17:06:00,7,,1,0,,63.0
220,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,OCESN4082F2478198:2023-08-02T00:49:29Z,16:28:00,16:31:00,5,,1,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:06:00,17:06:00,7,,1,0,,35.0
221,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2478198:2023-08-02T00:49:29Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,16:00:00,16:03:00,4,,1,0,,36.0
222,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2478198:2023-08-02T00:49:29Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,64.0
225,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2478198:2023-08-02T00:49:29Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:06:00,17:06:00,7,,1,0,,102.0
226,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2478198:2023-08-02T00:49:29Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,16:00:00,16:03:00,4,,1,0,,98.0
227,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2478198:2023-08-02T00:49:29Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,126.0
228,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2478198:2023-08-02T00:49:29Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,15:21:00,15:24:00,3,,0,0,,59.0
230,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2478198:2023-08-02T00:49:29Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:06:00,17:06:00,7,,1,0,,164.0
237,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4082F2519610:2023-10-10T00:42:10Z,16:03:00,16:06:00,4,,1,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,22.0
240,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4082F2519610:2023-10-10T00:42:10Z,16:03:00,16:06:00,4,,1,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:05:00,17:05:00,7,,1,0,,59.0
245,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,OCESN4082F2519610:2023-10-10T00:42:10Z,16:28:00,16:31:00,5,,1,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:05:00,17:05:00,7,,1,0,,34.0
246,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2519610:2023-10-10T00:42:10Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,16:03:00,16:06:00,4,,1,0,,39.0
247,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2519610:2023-10-10T00:42:10Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,64.0
250,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2519610:2023-10-10T00:42:10Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:05:00,17:05:00,7,,1,0,,101.0
251,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2519610:2023-10-10T00:42:10Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,16:03:00,16:06:00,4,,1,0,,101.0
252,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2519610:2023-10-10T00:42:10Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,126.0
253,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2519610:2023-10-10T00:42:10Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,15:21:00,15:24:00,3,,0,0,,59.0
255,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2519610:2023-10-10T00:42:10Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:05:00,17:05:00,7,,1,0,,163.0
262,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4082F2632249:2023-09-27T00:39:01Z,16:00:00,16:03:00,4,,1,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,25.0
265,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4082F2632249:2023-09-27T00:39:01Z,16:00:00,16:03:00,4,,1,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:05:00,17:05:00,7,,1,0,,62.0
270,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,OCESN4082F2632249:2023-09-27T00:39:01Z,16:28:00,16:31:00,5,,1,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:05:00,17:05:00,7,,1,0,,34.0
271,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2632249:2023-09-27T00:39:01Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,16:00:00,16:03:00,4,,1,0,,36.0
272,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2632249:2023-09-27T00:39:01Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,64.0
275,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2632249:2023-09-27T00:39:01Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:05:00,17:05:00,7,,1,0,,101.0
276,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2632249:2023-09-27T00:39:01Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,16:00:00,16:03:00,4,,1,0,,98.0
277,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2632249:2023-09-27T00:39:01Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,126.0
278,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2632249:2023-09-27T00:39:01Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,15:21:00,15:24:00,3,,0,0,,59.0
280,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2632249:2023-09-27T00:39:01Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:05:00,17:05:00,7,,1,0,,163.0
287,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4082F2638260:2023-10-10T00:42:10Z,16:00:00,16:03:00,4,,1,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,25.0
290,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4082F2638260:2023-10-10T00:42:10Z,16:00:00,16:03:00,4,,1,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:08:00,17:08:00,7,,1,0,,65.0
295,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,OCESN4082F2638260:2023-10-10T00:42:10Z,16:28:00,16:31:00,5,,1,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:08:00,17:08:00,7,,1,0,,37.0
296,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2638260:2023-10-10T00:42:10Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,16:00:00,16:03:00,4,,1,0,,36.0
297,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2638260:2023-10-10T00:42:10Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,64.0
300,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4082F2638260:2023-10-10T00:42:10Z,15:21:00,15:24:00,3,,0,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:08:00,17:08:00,7,,1,0,,104.0
301,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2638260:2023-10-10T00:42:10Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,16:00:00,16:03:00,4,,1,0,,98.0
302,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2638260:2023-10-10T00:42:10Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,16:28:00,16:31:00,5,,1,0,,126.0
303,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2638260:2023-10-10T00:42:10Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,15:21:00,15:24:00,3,,0,0,,59.0
305,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,OCESN4082F2638260:2023-10-10T00:42:10Z,14:19:00,14:22:00,2,,0,0,,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,17:08:00,17:08:00,7,,1,0,,166.0
313,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4089F1323255:2023-10-08T00:44:39Z,13:24:00,13:26:00,2,,0,1,,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,14:14:00,14:16:00,3,,0,0,,48.0
314,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4089F1323255:2023-10-08T00:44:39Z,13:24:00,13:26:00,2,,0,1,,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,15:26:00,15:28:00,4,,0,0,,120.0
316,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,OCESN4089F1323255:2023-10-08T00:44:39Z,13:09:00,13:11:00,1,,0,1,,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,13:24:00,13:26:00,2,,0,1,,13.0
318,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,OCESN4089F1323255:2023-10-08T00:44:39Z,13:09:00,13:11:00,1,,0,1,,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,14:14:00,14:16:00,3,,0,0,,63.0
319,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,OCESN4089F1323255:2023-10-08T00:44:39Z,13:09:00,13:11:00,1,,0,1,,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,15:26:00,15:28:00,4,,0,0,,135.0
324,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,OCESN4089F1323255:2023-10-08T00:44:39Z,14:14:00,14:16:00,3,,0,0,,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,15:26:00,15:28:00,4,,0,0,,70.0
331,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,OCESN4089F1323255:2023-10-08T00:44:39Z,12:44:00,12:44:00,0,,0,1,,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,13:24:00,13:26:00,2,,0,1,,40.0
332,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,OCESN4089F1323255:2023-10-08T00:44:39Z,12:44:00,12:44:00,0,,0,1,,StopPoint:OCEOUIGO-87393579,Massy-Palaiseau,,48.725631,2.257868,,,0,StopArea:OCE87393579,france_3,Massy-Palaiseau,13:09:00,13:11:00,1,,0,1,,25.0
333,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,OCESN4089F1323255:2023-10-08T00:44:39Z,12:44:00,12:44:00,0,,0,1,,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,14:14:00,14:16:00,3,,0,0,,90.0
334,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,OCESN4089F1323255:2023-10-08T00:44:39Z,12:44:00,12:44:00,0,,0,1,,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,15:26:00,15:28:00,4,,0,0,,162.0
338,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4089F2467842:2023-09-08T00:36:01Z,13:24:00,13:26:00,2,,0,1,,StopPoint:OCEOUIGO-87394007,Chartres,,48.448628,1.481202,,,0,StopArea:OCE87394007,france_4,Chartres,14:14:00,14:16:00,3,,0,0,,48.0
339,StopPoint:OCEOUIGO-87393009,Versailles Chantiers,,48.795649,2.135924,,,0,StopArea:OCE87393009,france_2,Versailles Chantiers,OCESN4089F2467842:2023-09-08T00:36:01Z,13:24:00,13:26:00,2,,0,1,,StopPoint:OCEOUIGO-87396002,Le Mans,,47.995217,0.192434,,,0,StopArea:OCE87396002,france_5,Le Mans,15:29:00,15:31:00,4,,0,0,,123.0
